Número 		 |		Tiempo que le tomó
    94301		 | 		358322
    62399		 | 		358782
    16322		 | 		359221
    29019		 | 		359666
    62325		 | 		360103
    89396		 | 		360536
    41374		 | 		360974
    72115		 | 		361409
    41040		 | 		361869
    35376		 | 		362311
    54496		 | 		362755
    30692		 | 		363185
    24155		 | 		363618
    8415		 | 		364071
    65187		 | 		364502
    89586		 | 		364947
    27615		 | 		365398
    87336		 | 		365851
    10293		 | 		366271
    87182		 | 		367862
    6359		 | 		368321
    2339		 | 		368824
    28178		 | 		369610
    88439		 | 		370063
    11265		 | 		370499
    14552		 | 		370941
    6418		 | 		371378
    87621		 | 		371823
    24537		 | 		372255
    35943		 | 		372710
    74580		 | 		373182
    35189		 | 		373619
    14694		 | 		374064
    90901		 | 		374503
    64207		 | 		374946
    77018		 | 		375369
    96648		 | 		375818
    21932		 | 		376257
    65485		 | 		376718
    54040		 | 		378304
    73659		 | 		378743
    19980		 | 		379177
    84731		 | 		379611
    97813		 | 		380055
    44746		 | 		380485
    66269		 | 		380942
    87398		 | 		381390
    72360		 | 		381834
    53604		 | 		382287
    14043		 | 		382738
    75894		 | 		383210
    76314		 | 		383642
    16381		 | 		384110
    4071		 | 		384541
    64752		 | 		384978
    27646		 | 		385414
    34974		 | 		385864
    71170		 | 		386293
    31618		 | 		387837
    59510		 | 		388281
    23464		 | 		388715
    6197		 | 		389149
    94698		 | 		389586
    38157		 | 		390033
    13449		 | 		390463
    58904		 | 		390979
    31527		 | 		391507
    26449		 | 		392035
    97187		 | 		392500
    97011		 | 		392944
    80488		 | 		393376
    70845		 | 		393822
    33342		 | 		394255
    81570		 | 		394697
    68657		 | 		395164
    78088		 | 		395629
    47838		 | 		396043
    72407		 | 		396472
    66799		 | 		398077
    17794		 | 		398527
    86449		 | 		398955
    42692		 | 		399401
    94107		 | 		399845
    2829		 | 		400276
    46762		 | 		400732
    75211		 | 		401169
    46826		 | 		401596
    81735		 | 		402065
    62732		 | 		402479
    78443		 | 		402927
    41244		 | 		403359
    86195		 | 		403814
    991		 | 		404251
    52293		 | 		404696
    24352		 | 		405135
    30792		 | 		405571
    27548		 | 		406103
    72230		 | 		406538
    57240		 | 		408119
    24734		 | 		408978
    69240		 | 		409412
    54079		 | 		409859
    95578		 | 		410290
    2581		 | 		410762
    35648		 | 		411184
    64235		 | 		411608
    80668		 | 		412052
    99837		 | 		412483
    36641		 | 		412928
    47467		 | 		413358
    33982		 | 		413804
    23089		 | 		414240
    6510		 | 		414675
    44441		 | 		415126
    42269		 | 		415556
    53272		 | 		416001
    19651		 | 		416437
    89095		 | 		417987
    51358		 | 		418439
    82382		 | 		418886
    83889		 | 		419318
    8954		 | 		419762
    68576		 | 		420213
    84880		 | 		420649
    61246		 | 		421102
    9279		 | 		421533
    15671		 | 		421977
    88794		 | 		422408
    81508		 | 		422854
    89262		 | 		423312
    13527		 | 		423736
    67099		 | 		424172
    43340		 | 		424610
    25457		 | 		425071
    69680		 | 		425508
    95339		 | 		425952
    89691		 | 		426385
    66699		 | 		427946
    11527		 | 		428396
    42683		 | 		428841
    30517		 | 		429273
    45509		 | 		429709
    82123		 | 		430152
    37027		 | 		430589
    89949		 | 		431054
    40743		 | 		431472
    6650		 | 		431918
    9599		 | 		432351
    46189		 | 		432806
    58007		 | 		433237
    91980		 | 		433675
    30078		 | 		434136
    83312		 | 		434570
    76907		 | 		435015
    14957		 | 		435447
    44558		 | 		435896
    2538		 | 		436328
    46979		 | 		437913
    49703		 | 		438362
    397		 | 		438801
    36240		 | 		439241
    79581		 | 		439675
    67496		 | 		440123
    79579		 | 		440553
    5037		 | 		440998
    53527		 | 		441430
    91269		 | 		441872
    11079		 | 		442303
    36577		 | 		442744
    2795		 | 		443183
    70113		 | 		443618
    67094		 | 		444069
    48303		 | 		444502
    68587		 | 		444990
    20472		 | 		445413
    38251		 | 		445887
    9330		 | 		446392
    27121		 | 		448018
    64201		 | 		448496
    55518		 | 		448969
    1479		 | 		449396
    72532		 | 		449828
    85595		 | 		450257
    84791		 | 		450706
    65791		 | 		451138
    16903		 | 		451570
    45700		 | 		452033
    68328		 | 		452463
    63881		 | 		452913
    11754		 | 		453354
    68724		 | 		453790
    120		 | 		454247
    91334		 | 		454684
    52571		 | 		455190
    96050		 | 		455621
    12723		 | 		456075
    22449		 | 		456507
    87318		 | 		458108
    40153		 | 		458559
    59026		 | 		459002
    6465		 | 		459434
    10266		 | 		459879
    26119		 | 		460310
    54767		 | 		460765
    78852		 | 		461888
    46590		 | 		461993
    9370		 | 		462430
    4533		 | 		462865
    90062		 | 		463296
    73570		 | 		463731
    60051		 | 		464208
    7892		 | 		464663
    46102		 | 		465173
    61997		 | 		465597
    92682		 | 		466053
    11892		 | 		466500
    78900		 | 		468075
    54733		 | 		468507
    96571		 | 		468954
    42780		 | 		469387
    66486		 | 		469864
    81646		 | 		470864
    42900		 | 		471300
    57820		 | 		471727
    50569		 | 		472208
    55301		 | 		472639
    86894		 | 		473084
    73017		 | 		473518
    42619		 | 		473966
    27046		 | 		474397
    32042		 | 		474840
    49083		 | 		475322
    53663		 | 		475775
    58160		 | 		476205
    20201		 | 		476638
    48867		 | 		478187
    21101		 | 		478635
    29570		 | 		479081
    53399		 | 		479511
    27514		 | 		479954
    19492		 | 		480383
    29801		 | 		480825
    35406		 | 		481279
    81945		 | 		481713
    91798		 | 		482161
    44439		 | 		482594
    10188		 | 		483053
    70697		 | 		483482
    99172		 | 		483940
    6758		 | 		484387
    13476		 | 		484833
    65657		 | 		485288
    4755		 | 		485727
    72727		 | 		486184
    39828		 | 		486616
    55323		 | 		488210
    28028		 | 		488659
    43073		 | 		489115
    28340		 | 		489544
    86998		 | 		489996
    86471		 | 		490435
    76733		 | 		490877
    52432		 | 		491313
    40133		 | 		491748
    34893		 | 		492193
    72632		 | 		492624
    5351		 | 		493065
    72345		 | 		493500
    18554		 | 		493952
    75102		 | 		494382
    16211		 | 		494826
