Número 		 |		Tiempo que le tomó
    2481		 | 		39696
    441		 | 		39742
    6056		 | 		39779
    6549		 | 		39827
    1457		 | 		39873
    2198		 | 		39919
    8483		 | 		39967
    497		 | 		40013
    4263		 | 		40060
    9600		 | 		40107
    1661		 | 		42939
    3675		 | 		43004
    7778		 | 		43057
    5596		 | 		43105
    898		 | 		43204
    3756		 | 		43274
    7237		 | 		43324
    4598		 | 		43372
    7524		 | 		43422
    4016		 | 		43469
    9559		 | 		43518
    6929		 | 		43566
    9717		 | 		43614
    577		 | 		43661
    271		 | 		43707
    9090		 | 		43755
    5900		 | 		43802
    176		 | 		43848
    1070		 | 		43886
    4708		 | 		43933
    2375		 | 		43980
    9902		 | 		44017
    5148		 | 		44064
    8430		 | 		44113
    6451		 | 		44177
    2957		 | 		44227
    6979		 | 		44281
    4933		 | 		44328
    9805		 | 		44376
    7594		 | 		44424
    885		 | 		44470
    1465		 | 		44518
    1268		 | 		44564
    8662		 | 		44613
    7061		 | 		44661
    8517		 | 		44709
    8769		 | 		44759
    649		 | 		44807
    3114		 | 		44852
    6292		 | 		44901
    1016		 | 		44948
    2672		 | 		44993
    9572		 | 		45031
    732		 | 		45078
    3248		 | 		45124
    9842		 | 		45180
    9822		 | 		45233
    5500		 | 		45282
    17		 | 		45328
    7243		 | 		45376
    207		 | 		45422
    8744		 | 		45471
    7144		 | 		45520
    1706		 | 		45567
    3525		 | 		45613
    3594		 | 		45660
    1014		 | 		45706
    6856		 | 		45755
    4879		 | 		45802
    818		 | 		45849
    4449		 | 		45896
    5763		 | 		45943
    8635		 | 		45993
    2068		 | 		46040
    776		 | 		46087
    2047		 | 		46134
    585		 | 		46196
    9544		 | 		46251
    2695		 | 		46300
    50		 | 		46348
    2187		 | 		46395
    3711		 | 		46443
    2722		 | 		46489
    1759		 | 		46536
    794		 | 		46583
    2321		 | 		46630
    1600		 | 		46678
    6967		 | 		46727
    7820		 | 		46776
    7969		 | 		46826
    4209		 | 		46874
    4378		 | 		46921
    3064		 | 		46967
    7705		 | 		47018
    2436		 | 		47065
    2940		 | 		47112
    1298		 | 		47175
    3449		 | 		47239
    9795		 | 		47291
    2528		 | 		47338
    619		 | 		47385
    595		 | 		47432
    4642		 | 		47480
    9253		 | 		47530
    9015		 | 		47579
    5417		 | 		47627
    1299		 | 		47681
    9599		 | 		47738
    1312		 | 		47786
    345		 | 		47833
    9648		 | 		47883
    3499		 | 		47930
    4055		 | 		47978
    8721		 | 		48028
    5257		 | 		48075
    1201		 | 		48124
    1042		 | 		48190
    3208		 | 		48244
    8167		 | 		48294
    5213		 | 		48342
    7528		 | 		48379
    8728		 | 		48429
    9591		 | 		48479
    6943		 | 		48528
    6432		 | 		48584
    2026		 | 		48632
    9883		 | 		48683
    4081		 | 		48731
    1826		 | 		48779
    6029		 | 		48829
    6609		 | 		48878
    2444		 | 		48916
    6624		 | 		48965
    1250		 | 		49014
    8048		 | 		49065
    5638		 | 		49113
    3019		 | 		49172
    5698		 | 		49238
    1588		 | 		49288
    4330		 | 		49338
    6043		 | 		49388
    7587		 | 		49425
    4180		 | 		49473
    6449		 | 		49523
    6308		 | 		49573
    5788		 | 		49622
    7649		 | 		49673
    3701		 | 		49720
    8996		 | 		49771
    2168		 | 		49820
    8913		 | 		49870
    2875		 | 		49918
    895		 | 		49966
    8503		 | 		50017
    9818		 | 		50067
    7326		 | 		50117
    6880		 | 		50191
