

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    14		 | 		124443
    46		 | 		124548
    479		 | 		124621
    841		 | 		124702
    596		 | 		124797
    33		 | 		124894
    911		 | 		124992
    11		 | 		125088
    93		 | 		125163
    415		 | 		125256
    941		 | 		125356
    142		 | 		125437
    115		 | 		125532
    945		 | 		125604
    645		 | 		125932
    89		 | 		126013
    73		 | 		126112
    719		 | 		126203
    664		 | 		126269
    643		 | 		126340
    649		 | 		126415
    984		 | 		126507
    275		 | 		126600
    271		 | 		126674
    440		 | 		126747
    538		 | 		126829
    867		 | 		126904
    101		 | 		126977
    8		 | 		127073
    398		 | 		127158
    972		 | 		127254
    21		 | 		127362
    444		 | 		127440
    450		 | 		127534
    213		 | 		127611
    391		 | 		127716
    834		 | 		127808
    123		 | 		127906
    401		 | 		127994
    279		 | 		128075
    538		 | 		128170
    694		 | 		128264
    420		 | 		128335
    4		 | 		128435
    990		 | 		128511
    416		 | 		128581
    444		 | 		128722
    62		 | 		128839
    135		 | 		128920
    107		 | 		129018
    704		 | 		129112
    135		 | 		129206
    442		 | 		129305
    330		 | 		129403
    757		 | 		129473
    881		 | 		129571
    867		 | 		129647
    624		 | 		129742
    981		 | 		129814
    874		 | 		129895
    21		 | 		129982
    304		 | 		130051
    247		 | 		130137
    816		 | 		130235
    106		 | 		130307
    459		 | 		130376
    207		 | 		130473
    939		 | 		130577
    934		 | 		130649
    959		 | 		130745
    569		 | 		130840
    823		 | 		130916
    4		 | 		131006
    989		 | 		131105
    826		 | 		131192
    993		 | 		131278
    404		 | 		131342
    621		 | 		131436
    407		 | 		131525
    890		 | 		131598
    80		 | 		131694
    462		 | 		131768
    24		 | 		131845
    521		 | 		131920
    792		 | 		132046
    781		 | 		132202
    754		 | 		132348
    10		 | 		132498
    404		 | 		132762
    86		 | 		132878
    236		 | 		133036
    776		 | 		133184
    390		 | 		133328
    834		 | 		133440
    944		 | 		133569
    847		 | 		133670
    644		 | 		133820
    150		 | 		134136
    137		 | 		134420
    577		 | 		134687
    460		 | 		134774
    706		 | 		134873
    399		 | 		134991
    816		 | 		135108
    694		 | 		135242
    576		 | 		135373
    808		 | 		135469
    449		 | 		135575
    197		 | 		135786
    214		 | 		135897
    691		 | 		136015
    276		 | 		136124
    28		 | 		136227
    714		 | 		136327
    148		 | 		136430
    819		 | 		136509
    846		 | 		136591
    253		 | 		136830
    180		 | 		136933
    601		 | 		137042
    339		 | 		137140
    415		 | 		137253
    729		 | 		137367
    80		 | 		137486
    248		 | 		137579
    672		 | 		137672
    926		 | 		137790
    892		 | 		137887
    173		 | 		137982
Le demoró: 138067 microsegundos en borrar 1000 valores

