

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    88315		 | 		87486
    92565		 | 		87555
    31563		 | 		87655
    37893		 | 		87728
    52868		 | 		87814
    53408		 | 		87899
    77007		 | 		87973
    29595		 | 		88058
    87775		 | 		88139
    20503		 | 		88257
    84513		 | 		88351
    82266		 | 		88436
    88952		 | 		88510
    60471		 | 		88626
    65141		 | 		88729
    34996		 | 		88846
    52020		 | 		88931
    34394		 | 		89023
    26157		 | 		89122
    15378		 | 		89223
    9806		 | 		89327
    26411		 | 		89401
    91408		 | 		89481
    19715		 | 		89568
    9643		 | 		89666
    85399		 | 		89757
    77317		 | 		89855
    68851		 | 		89945
    42652		 | 		90015
    74575		 | 		90120
    61680		 | 		90220
    47319		 | 		90319
    83491		 | 		90419
    93242		 | 		90494
    85211		 | 		90580
    36359		 | 		90726
    63001		 | 		90824
    78569		 | 		90898
    82305		 | 		91002
    67128		 | 		91209
    99071		 | 		91318
    66817		 | 		91395
    49393		 | 		91500
    88023		 | 		91607
    43640		 | 		91680
    14533		 | 		91754
    23018		 | 		91828
    12011		 | 		91936
    65278		 | 		92173
    65526		 | 		92259
    27388		 | 		92331
    75084		 | 		92402
    8289		 | 		92498
    18795		 | 		92580
    11150		 | 		92682
    34283		 | 		92775
    20546		 | 		92867
    88466		 | 		92963
    3133		 | 		93063
    79549		 | 		93132
    79393		 | 		93222
    81165		 | 		93295
    26867		 | 		93391
    62883		 | 		93482
    90758		 | 		93573
    28429		 | 		93644
    15593		 | 		93713
    53759		 | 		93791
    23349		 | 		93885
    97897		 | 		93975
    20886		 | 		94067
    22420		 | 		94136
    64714		 | 		94238
    70278		 | 		94311
    26794		 | 		94388
    24705		 | 		94461
    1163		 | 		94538
    66163		 | 		94610
    36715		 | 		94703
    82792		 | 		94774
    48040		 | 		94850
    80454		 | 		94966
    57875		 | 		95070
    56328		 | 		95143
    15600		 | 		95242
    85377		 | 		95315
    6962		 | 		95391
    36145		 | 		95494
    73842		 | 		95578
    26447		 | 		95656
    15694		 | 		95758
    53234		 | 		95883
    7611		 | 		95971
    58912		 | 		96050
    32469		 | 		96132
    14720		 | 		96203
    87341		 | 		96282
    48061		 | 		96374
    68478		 | 		96463
    10689		 | 		96546
    62310		 | 		96621
    5715		 | 		96705
    49460		 | 		96785
    43375		 | 		96888
    92345		 | 		96996
    76253		 | 		97080
    68079		 | 		97173
    9859		 | 		97288
    58767		 | 		97390
    21145		 | 		97487
    92650		 | 		97603
    6807		 | 		97708
    1598		 | 		97797
    66877		 | 		97889
    79486		 | 		98000
    33549		 | 		98080
    52253		 | 		98187
    2800		 | 		98272
    69694		 | 		98378
    26094		 | 		98468
    29246		 | 		98571
    1739		 | 		98681
    95680		 | 		98798
    53208		 | 		98879
    60650		 | 		98989
    44500		 | 		99094
    67927		 | 		99177
    64342		 | 		99261
    92560		 | 		99354
    36405		 | 		99480
    75031		 | 		99557
    71221		 | 		99646
    58471		 | 		99730
    40842		 | 		99832
    14595		 | 		99903
    67167		 | 		100012
    33447		 | 		100132
    99025		 | 		100240
    77025		 | 		100340
    92213		 | 		100424
    20169		 | 		100505
    69675		 | 		100586
    15371		 | 		100669
    38118		 | 		100795
    36551		 | 		100886
    11209		 | 		100993
    71667		 | 		101098
    88803		 | 		101181
    14008		 | 		101286
    57712		 | 		101373
    31248		 | 		101490
    43253		 | 		101595
    59450		 | 		101678
    43279		 | 		101790
    96460		 | 		101868
    20099		 | 		101950
    87778		 | 		107291
    64386		 | 		107423
    84441		 | 		107515
    96690		 | 		107607
    17142		 | 		107695
    75823		 | 		107782
    67910		 | 		107851
    91965		 | 		107938
    16664		 | 		108025
    98857		 | 		108096
    59131		 | 		108186
    50110		 | 		108272
    97881		 | 		108341
    36156		 | 		108416
    58675		 | 		108490
    18050		 | 		108563
    22182		 | 		108638
    74045		 | 		108729
    72519		 | 		108797
    58732		 | 		108866
    85253		 | 		108952
    44185		 | 		109042
    63886		 | 		109110
    15612		 | 		109177
    1896		 | 		109248
    11485		 | 		109320
    58864		 | 		109418
    61345		 | 		109496
    54764		 | 		109558
    71675		 | 		109633
    97796		 | 		109721
    42541		 | 		109794
    36061		 | 		109862
    98588		 | 		109933
    55582		 | 		110003
    69554		 | 		110090
    90762		 | 		110159
    23492		 | 		110246
    61518		 | 		110317
    23777		 | 		110413
    38700		 | 		110480
    37001		 | 		110554
    90239		 | 		110641
    36580		 | 		110712
    73156		 | 		110803
    48913		 | 		110877
    54629		 | 		110952
    95337		 | 		111024
    39309		 | 		111096
    43500		 | 		111182
    70420		 | 		111248
    40914		 | 		111321
    87684		 | 		111394
    34305		 | 		111486
    56525		 | 		111555
    5932		 | 		111625
    45789		 | 		111698
    15389		 | 		111771
    83628		 | 		111864
    16904		 | 		111936
    3415		 | 		112162
    81423		 | 		112233
    75797		 | 		112305
    39475		 | 		112403
    96362		 | 		112473
    31378		 | 		112564
    25381		 | 		112713
    3475		 | 		112796
    71221		 | 		112893
    3250		 | 		112961
    27252		 | 		113057
    9920		 | 		113154
    40250		 | 		113234
    17490		 | 		113323
    46500		 | 		113411
    13405		 | 		113497
    66402		 | 		113569
    17480		 | 		113642
    25093		 | 		113715
    22062		 | 		113793
    60979		 | 		113892
    11864		 | 		113962
    62975		 | 		114034
    65015		 | 		114107
    46168		 | 		114199
    19500		 | 		114269
    70946		 | 		114341
    8309		 | 		114629
    51240		 | 		114696
    54573		 | 		114766
    25212		 | 		114833
    54654		 | 		114900
    52348		 | 		114967
    1008		 | 		115036
    10481		 | 		115243
    65061		 | 		115375
    48738		 | 		115477
    52213		 | 		115635
    68536		 | 		115703
    19958		 | 		115856
    55462		 | 		115947
    95787		 | 		116077
    46230		 | 		116149
    12064		 | 		116221
    29628		 | 		116353
    92729		 | 		116425
    25468		 | 		116501
    12381		 | 		116658
    26560		 | 		116731
    66913		 | 		116802
    34442		 | 		116896
    3891		 | 		116981
    78776		 | 		117079
    13769		 | 		117153
    68905		 | 		117232
    41296		 | 		117318
    49620		 | 		117392
    39850		 | 		117467
    65956		 | 		117562
    17211		 | 		117638
    10774		 | 		117735
    7519		 | 		117830
    71864		 | 		117934
    79473		 | 		118011
    24879		 | 		118094
    98696		 | 		118178
    44534		 | 		118252
    73616		 | 		118355
    67260		 | 		118429
    13069		 | 		118542
    9925		 | 		118635
    22722		 | 		118713
    25207		 | 		118807
    56154		 | 		118878
    34785		 | 		118955
    71186		 | 		119031
    65234		 | 		119113
    76604		 | 		119204
    83566		 | 		119291
    91794		 | 		119364
    59868		 | 		119447
    34359		 | 		119534
    95684		 | 		119602
    54996		 | 		119688
    48127		 | 		119757
    80940		 | 		119827
    96291		 | 		119926
    97746		 | 		120005
    37141		 | 		139840
    62246		 | 		140199
    14956		 | 		140274
    47914		 | 		140349
    69764		 | 		140422
    3172		 | 		140517
    43739		 | 		140589
    10994		 | 		140665
    18219		 | 		140736
    88272		 | 		140828
    84609		 | 		140894
    85479		 | 		140964
    17692		 | 		141052
    94534		 | 		141119
    24552		 | 		141208
    59250		 | 		141273
    67039		 | 		141343
    75688		 | 		141413
    30435		 | 		141482
    32273		 | 		141556
    68643		 | 		141626
    14000		 | 		141692
    40418		 | 		141780
    28511		 | 		141913
    48358		 | 		142161
    52453		 | 		142262
    99858		 | 		142351
    96485		 | 		142420
    49744		 | 		142506
    96148		 | 		142575
    10582		 | 		142645
    86884		 | 		142733
    74745		 | 		142821
    25538		 | 		142908
    51149		 | 		142981
    60860		 | 		143052
    45061		 | 		143125
    94887		 | 		143195
    71854		 | 		143263
    63279		 | 		143350
    99510		 | 		143438
    72814		 | 		143505
    65109		 | 		143592
    17201		 | 		143661
    83699		 | 		143802
    89660		 | 		143887
    76450		 | 		143951
    50738		 | 		144018
    81699		 | 		144106
    6884		 | 		144174
    99362		 | 		144261
    50342		 | 		144345
    37235		 | 		144430
    39779		 | 		144498
    95204		 | 		144567
    85593		 | 		144636
    8583		 | 		144703
    95061		 | 		144770
    98429		 | 		144837
    58326		 | 		144900
    7560		 | 		144978
    25362		 | 		145059
    45209		 | 		145120
    98656		 | 		145190
    67251		 | 		145259
    12709		 | 		145349
    75867		 | 		145416
    12311		 | 		145502
    7596		 | 		145586
    64072		 | 		145656
    75590		 | 		145725
    23457		 | 		145796
    36886		 | 		145864
    40698		 | 		145931
    40658		 | 		145999
    20584		 | 		146071
