Comienza a insertar valores
Número 		 |		Tiempo que le tomó
    1685		 | 		256465
    4936		 | 		256739
    8668		 | 		257047
    6343		 | 		257338
    1080		 | 		257601
    8432		 | 		257873
    7846		 | 		258170
    3786		 | 		258437
    4797		 | 		258710
    9246		 | 		259003
    8399		 | 		259283
    1897		 | 		259557
    5330		 | 		259849
    5286		 | 		260305
    9179		 | 		260609
    3028		 | 		260875
    1544		 | 		263234
    8150		 | 		263580
    5210		 | 		263850
    7216		 | 		264177
    3032		 | 		264503
    8639		 | 		264847
    7867		 | 		265246
    1672		 | 		265645
    9572		 | 		266113
    2832		 | 		266868
    2126		 | 		267569
    995		 | 		268314
    3413		 | 		269061
    6419		 | 		269731
    1459		 | 		270372
    5097		 | 		271102
    7707		 | 		271609
    6478		 | 		272959
    7791		 | 		273329
    8786		 | 		273601
    1262		 | 		273986
    1989		 | 		274350
    8923		 | 		274879
    6058		 | 		275382
    1234		 | 		275795
    7321		 | 		276325
    7954		 | 		277008
    2916		 | 		277566
    2607		 | 		277870
    7133		 | 		278203
    2295		 | 		278478
    502		 | 		278759
    1634		 | 		279132
    7504		 | 		279570
    7717		 | 		280063
    1017		 | 		280466
    6143		 | 		282032
    1935		 | 		282466
    2688		 | 		282929
    5714		 | 		283363
    4766		 | 		283776
    1165		 | 		284195
    3061		 | 		284656
    8178		 | 		285043
    7584		 | 		285501
    871		 | 		286231
    9627		 | 		286597
    1642		 | 		287033
    7349		 | 		287492
    7417		 | 		288157
    427		 | 		288668
    4962		 | 		289157
    9405		 | 		289674
    5702		 | 		290256
    1019		 | 		290824
    6991		 | 		292445
    3022		 | 		293005
    5324		 | 		293417
    9906		 | 		293839
    1980		 | 		294181
    2456		 | 		294687
    2200		 | 		295201
    2481		 | 		295828
    441		 | 		296320
    6056		 | 		296790
    6549		 | 		297257
    1457		 | 		297709
    2198		 | 		298192
    8483		 | 		298621
    497		 | 		299105
    4263		 | 		299595
    9600		 | 		300017
    1661		 | 		300400
    3675		 | 		300821
    7778		 | 		302549
    5596		 | 		303042
    898		 | 		303438
    3756		 | 		303897
    7237		 | 		304361
    4598		 | 		305007
    7524		 | 		305452
    4016		 | 		305932
    9559		 | 		306374
    6929		 | 		306808
    9717		 | 		307207
    577		 | 		307595
    271		 | 		308027
    9090		 | 		308401
    5900		 | 		309041
    176		 | 		309463
